timestamp,Modesto_kWh,airTemperature,dewTemperature,windSpeed,hour,day_of_week,is_weekend,month
2016-12-25 21:00:00,270.258,12.3,9.6,7.7,21,6,1,12
2016-12-25 22:00:00,269.845,12.5,9.3,7.2,22,6,1,12
2016-12-25 23:00:00,268.007,12.4,9.0,7.7,23,6,1,12
2016-12-26 00:00:00,266.339,12.3,9.2,7.7,0,0,0,12
2016-12-26 01:00:00,261.332,12.0,9.4,7.2,1,0,0,12
2016-12-26 02:00:00,257.811,12.1,9.5,7.7,2,0,0,12
2016-12-26 03:00:00,256.087,8.4,7.5,5.7,3,0,0,12
2016-12-26 04:00:00,250.102,8.0,6.7,4.1,4,0,0,12
2016-12-26 05:00:00,254.582,8.2,6.3,3.6,5,0,0,12
2016-12-26 06:00:00,253.018,7.3,5.5,4.6,6,0,0,12
2016-12-26 07:00:00,256.10900000000004,7.0,4.7,4.1,7,0,0,12
2016-12-26 08:00:00,281.726,6.5,4.4,3.1,8,0,0,12
2016-12-26 09:00:00,296.57,5.9,4.0,3.6,9,0,0,12
2016-12-26 10:00:00,303.509,7.7,3.6,4.1,10,0,0,12
2016-12-26 11:00:00,302.798,8.0,0.9,5.7,11,0,0,12
2016-12-26 12:00:00,302.497,8.5,0.0,6.2,12,0,0,12
2016-12-26 13:00:00,304.117,8.2,0.6,5.1,13,0,0,12
2016-12-26 14:00:00,304.631,7.9,0.8,5.1,14,0,0,12
2016-12-26 15:00:00,306.005,7.7,0.9,4.6,15,0,0,12
2016-12-26 16:00:00,307.262,6.6,1.1,3.6,16,0,0,12
2016-12-26 17:00:00,308.137,6.2,1.3,4.6,17,0,0,12
2016-12-26 18:00:00,296.454,5.1,0.5,3.6,18,0,0,12
2016-12-26 19:00:00,281.858,4.4,0.9,4.1,19,0,0,12
2016-12-26 20:00:00,285.124,4.6,0.4,3.1,20,0,0,12
2016-12-26 21:00:00,281.456,4.3,0.5,4.1,21,0,0,12
2016-12-26 22:00:00,273.988,3.7,0.2,4.6,22,0,0,12
2016-12-26 23:00:00,270.956,3.1,-0.4,3.6,23,0,0,12
2016-12-27 00:00:00,267.8495,2.5,-0.5,2.6,0,1,0,12
2016-12-27 01:00:00,262.6415,1.6,-0.4,4.6,1,1,0,12
2016-12-27 02:00:00,257.712,1.8,0.1,1.5,2,1,0,12
2016-12-27 03:00:00,262.526,1.0,-0.6,1.5,3,1,0,12
2016-12-27 04:00:00,255.159,1.5,0.0,2.1,4,1,0,12
2016-12-27 05:00:00,257.11,0.4,-0.9,1.5,5,1,0,12
2016-12-27 06:00:00,251.065,-0.6,-1.5,0.5,6,1,0,12
2016-12-27 07:00:00,257.621,0.4,-0.1,1.5,7,1,0,12
2016-12-27 08:00:00,279.182,0.2,-0.8,1.5,8,1,0,12
2016-12-27 09:00:00,296.475,0.2,-0.7,1.5,9,1,0,12
2016-12-27 10:00:00,347.908,1.4,-0.1,1.0,10,1,0,12
2016-12-27 11:00:00,372.476,3.3,0.6,1.0,11,1,0,12
2016-12-27 12:00:00,402.237,4.9,1.4,1.0,12,1,0,12
2016-12-27 13:00:00,407.625,5.8,1.3,1.5,13,1,0,12
2016-12-27 14:00:00,337.427,6.4,1.7,0.5,14,1,0,12
2016-12-27 15:00:00,295.646,5.6,1.6,1.0,15,1,0,12
2016-12-27 16:00:00,304.603,4.8,1.6,1.0,16,1,0,12
2016-12-27 17:00:00,295.826,3.3,1.0,0.5,17,1,0,12
2016-12-27 18:00:00,289.455,3.2,1.8,0.5,18,1,0,12
2016-12-27 19:00:00,284.1040000000001,2.1,0.6,0.0,19,1,0,12
2016-12-27 20:00:00,281.7390000000001,1.9,0.9,0.5,20,1,0,12
2016-12-27 21:00:00,277.681,1.2,0.3,1.0,21,1,0,12
2016-12-27 22:00:00,272.999,0.8,0.0,1.0,22,1,0,12
2016-12-27 23:00:00,270.585,0.5,-0.1,0.5,23,1,0,12
2016-12-28 00:00:00,272.4395,-0.2,-1.0,0.0,0,2,0,12
2016-12-28 01:00:00,266.6335,-0.6,-1.1,1.0,1,2,0,12
2016-12-28 02:00:00,263.57,-0.9,-1.3,1.5,2,2,0,12
2016-12-28 03:00:00,260.065,-1.1,-1.3,0.5,3,2,0,12
2016-12-28 04:00:00,256.657,-0.8,-1.0,0.5,4,2,0,12
2016-12-28 05:00:00,255.916,-1.1,-1.4,1.0,5,2,0,12
2016-12-28 06:00:00,255.304,-0.8,-1.0,0.5,6,2,0,12
2016-12-28 07:00:00,258.863,-0.6,-1.0,1.5,7,2,0,12
2016-12-28 08:00:00,272.358,-0.8,-1.3,1.5,8,2,0,12
2016-12-28 09:00:00,294.556,-0.8,-1.3,1.0,9,2,0,12
2016-12-28 10:00:00,324.9290000000001,0.8,0.3,1.5,10,2,0,12
2016-12-28 11:00:00,333.145,3.6,2.6,1.5,11,2,0,12
2016-12-28 12:00:00,345.349,6.0,3.8,2.6,12,2,0,12
2016-12-28 13:00:00,343.61300000000006,7.1,4.2,3.1,13,2,0,12
2016-12-28 14:00:00,341.42800000000005,8.0,4.1,3.6,14,2,0,12
2016-12-28 15:00:00,341.594,7.1,3.3,2.6,15,2,0,12
2016-12-28 16:00:00,341.455,5.7,2.8,1.5,16,2,0,12
2016-12-28 17:00:00,344.00699999999995,3.8,1.5,1.0,17,2,0,12
2016-12-28 18:00:00,310.969,3.5,2.4,1.5,18,2,0,12
2016-12-28 19:00:00,299.621,3.0,2.1,1.5,19,2,0,12
2016-12-28 20:00:00,295.8,1.6,0.6,0.5,20,2,0,12
2016-12-28 21:00:00,288.129,2.0,1.5,1.5,21,2,0,12
2016-12-28 22:00:00,281.10400000000004,1.8,1.3,2.1,22,2,0,12
2016-12-28 23:00:00,280.192,1.3,0.8,2.1,23,2,0,12
2016-12-29 00:00:00,276.42400000000004,0.7,0.2,1.5,0,3,0,12
2016-12-29 01:00:00,277.019,-0.3,-0.8,1.0,1,3,0,12
2016-12-29 02:00:00,272.913,-1.2,-1.6,0.5,2,3,0,12
2016-12-29 03:00:00,267.523,-1.2,-1.4,1.0,3,3,0,12
2016-12-29 04:00:00,267.456,-2.0,-2.4,1.0,4,3,0,12
2016-12-29 05:00:00,263.043,-2.3,-2.6,1.0,5,3,0,12
2016-12-29 06:00:00,265.055,-0.9,-0.9,1.0,6,3,0,12
2016-12-29 07:00:00,271.522,-0.4,-0.8,1.5,7,3,0,12
2016-12-29 08:00:00,284.988,-0.6,-1.2,1.0,8,3,0,12
2016-12-29 09:00:00,304.119,-0.2,-0.8,1.5,9,3,0,12
2016-12-29 10:00:00,337.297,2.7,2.0,2.1,10,3,0,12
2016-12-29 11:00:00,346.144,5.2,3.0,2.1,11,3,0,12
2016-12-29 12:00:00,344.741,6.9,3.5,2.6,12,3,0,12
2016-12-29 13:00:00,350.751,8.5,4.1,2.1,13,3,0,12
2016-12-29 14:00:00,348.314,8.6,3.3,1.0,14,3,0,12
2016-12-29 15:00:00,345.736,8.7,3.4,1.0,15,3,0,12
2016-12-29 16:00:00,352.025,7.5,3.2,1.5,16,3,0,12
2016-12-29 17:00:00,347.659,6.7,4.2,2.1,17,3,0,12
2016-12-29 18:00:00,319.472,6.0,4.2,2.6,18,3,0,12
2016-12-29 19:00:00,305.478,4.8,3.3,2.1,19,3,0,12
2016-12-29 20:00:00,296.6140000000001,3.6,2.4,0.5,20,3,0,12
2016-12-29 21:00:00,288.474,1.5,0.7,0.5,21,3,0,12
2016-12-29 22:00:00,280.367,1.3,0.8,1.0,22,3,0,12
2016-12-29 23:00:00,278.583,-0.9,-1.4,1.5,23,3,0,12
2016-12-30 00:00:00,271.93,-0.4,-0.4,0.5,0,4,0,12
2016-12-30 01:00:00,275.563,0.1,0.1,0.5,1,4,0,12
2016-12-30 02:00:00,273.371,0.5,0.5,1.0,2,4,0,12
2016-12-30 03:00:00,267.184,0.4,0.4,1.5,3,4,0,12
2016-12-30 04:00:00,262.097,0.2,0.2,1.5,4,4,0,12
2016-12-30 05:00:00,267.869,0.2,0.2,0.5,5,4,0,12
2016-12-30 06:00:00,267.251,0.7,0.7,0.5,6,4,0,12
2016-12-30 07:00:00,268.658,0.4,0.4,1.5,7,4,0,12
2016-12-30 08:00:00,283.422,0.3,0.3,1.0,8,4,0,12
2016-12-30 09:00:00,303.7870000000001,0.6,0.6,1.0,9,4,0,12
2016-12-30 10:00:00,336.6690000000001,1.1,1.1,2.1,10,4,0,12
2016-12-30 11:00:00,348.277,1.3,1.3,1.5,11,4,0,12
2016-12-30 12:00:00,342.881,0.6,0.6,2.6,12,4,0,12
2016-12-30 13:00:00,347.477,1.0,1.0,2.1,13,4,0,12
2016-12-30 14:00:00,344.232,2.0,2.0,2.1,14,4,0,12
2016-12-30 15:00:00,344.296,2.7,2.7,1.0,15,4,0,12
2016-12-30 16:00:00,346.249,3.2,3.2,1.5,16,4,0,12
2016-12-30 17:00:00,345.282,3.2,3.2,1.5,17,4,0,12
2016-12-30 18:00:00,312.703,3.0,3.0,1.5,18,4,0,12
2016-12-30 19:00:00,294.755,2.8,2.8,1.0,19,4,0,12
2016-12-30 20:00:00,292.6020000000001,2.6,2.6,1.5,20,4,0,12
2016-12-30 21:00:00,284.981,2.5,2.5,1.5,21,4,0,12
2016-12-30 22:00:00,277.029,2.6,2.6,2.6,22,4,0,12
2016-12-30 23:00:00,272.85900000000004,2.9,2.9,2.6,23,4,0,12
2016-12-31 00:00:00,271.66700000000003,2.9,2.8,2.1,0,5,1,12
2016-12-31 01:00:00,269.738,3.1,3.0,1.5,1,5,1,12
2016-12-31 02:00:00,265.927,3.5,3.4,1.0,2,5,1,12
2016-12-31 03:00:00,265.238,3.7,3.5,1.0,3,5,1,12
2016-12-31 04:00:00,260.41,3.9,3.7,1.5,4,5,1,12
2016-12-31 05:00:00,261.159,4.4,4.2,2.1,5,5,1,12
2016-12-31 06:00:00,260.04900000000004,4.4,4.1,0.5,6,5,1,12
2016-12-31 07:00:00,263.35900000000004,4.2,4.1,3.6,7,5,1,12
2016-12-31 08:00:00,276.058,4.2,4.2,3.1,8,5,1,12
2016-12-31 09:00:00,281.508,4.8,4.8,2.1,9,5,1,12
2016-12-31 10:00:00,292.121,5.7,5.7,3.1,10,5,1,12
2016-12-31 11:00:00,287.64,6.8,6.5,3.1,11,5,1,12
2016-12-31 12:00:00,286.808,7.6,6.7,3.6,12,5,1,12
2016-12-31 13:00:00,291.101,8.5,7.3,3.6,13,5,1,12
2016-12-31 14:00:00,291.069,8.8,7.1,5.1,14,5,1,12
2016-12-31 15:00:00,291.972,8.7,6.8,4.1,15,5,1,12
2016-12-31 16:00:00,294.24,8.6,6.8,3.6,16,5,1,12
2016-12-31 17:00:00,296.584,8.5,6.8,2.6,17,5,1,12
2016-12-31 18:00:00,285.117,8.5,6.6,3.1,18,5,1,12
2016-12-31 19:00:00,286.494,8.1,6.5,3.6,19,5,1,12
2016-12-31 20:00:00,284.587,7.2,6.1,4.1,20,5,1,12
2016-12-31 21:00:00,282.2,6.9,5.8,4.6,21,5,1,12
2016-12-31 22:00:00,277.587,6.9,6.2,3.1,22,5,1,12
2016-12-31 23:00:00,272.13,7.5,6.5,5.7,23,5,1,12
2017-01-01 00:00:00,132.7455,6.7,5.2,5.1,0,6,1,1
2017-01-01 01:00:00,250.664,6.2,5.1,3.6,1,6,1,1
2017-01-01 02:00:00,245.154,6.0,4.9,4.6,2,6,1,1
2017-01-01 03:00:00,240.672,5.7,4.8,3.6,3,6,1,1
2017-01-01 04:00:00,239.68400000000003,5.6,4.5,4.1,4,6,1,1
2017-01-01 05:00:00,239.425,5.5,4.6,2.6,5,6,1,1
2017-01-01 06:00:00,244.274,5.9,5.0,3.1,6,6,1,1
2017-01-01 07:00:00,247.762,6.4,5.5,3.1,7,6,1,1
2017-01-01 08:00:00,270.103,6.7,6.0,2.6,8,6,1,1
2017-01-01 09:00:00,282.068,7.3,6.7,3.1,9,6,1,1
2017-01-01 10:00:00,284.6690000000001,8.0,7.1,3.1,10,6,1,1
2017-01-01 11:00:00,286.262,8.7,7.6,2.6,11,6,1,1
2017-01-01 12:00:00,287.278,9.7,7.7,3.6,12,6,1,1
2017-01-01 13:00:00,285.333,9.8,7.4,3.6,13,6,1,1
2017-01-01 14:00:00,286.726,9.1,7.5,3.1,14,6,1,1
2017-01-01 15:00:00,288.627,5.2,4.0,5.1,15,6,1,1
2017-01-01 16:00:00,293.0420000000001,4.6,3.3,6.2,16,6,1,1
2017-01-01 17:00:00,291.113,4.5,3.2,4.6,17,6,1,1
2017-01-01 18:00:00,287.616,4.3,3.2,4.1,18,6,1,1
2017-01-01 19:00:00,281.425,4.5,3.2,5.1,19,6,1,1
2017-01-01 20:00:00,277.486,4.6,3.4,4.6,20,6,1,1
2017-01-01 21:00:00,275.63,4.6,3.6,3.1,21,6,1,1
2017-01-01 22:00:00,274.439,4.5,3.4,3.6,22,6,1,1
2017-01-01 23:00:00,268.945,4.2,2.8,3.6,23,6,1,1
2017-01-02 00:00:00,269.7505,3.9,2.6,3.1,0,0,0,1
2017-01-02 01:00:00,266.0855,3.9,2.4,4.1,1,0,0,1
2017-01-02 02:00:00,265.59,3.7,2.2,4.1,2,0,0,1
2017-01-02 03:00:00,263.333,2.6,1.2,3.1,3,0,0,1
2017-01-02 04:00:00,262.376,2.4,1.2,4.1,4,0,0,1
2017-01-02 05:00:00,264.515,2.3,1.5,3.1,5,0,0,1
2017-01-02 06:00:00,262.067,2.2,1.1,2.1,6,0,0,1
2017-01-02 07:00:00,257.91700000000003,2.3,0.9,2.6,7,0,0,1
2017-01-02 08:00:00,273.649,2.0,0.6,3.1,8,0,0,1
2017-01-02 09:00:00,293.475,2.0,0.3,1.5,9,0,0,1
2017-01-02 10:00:00,312.03,2.9,0.5,3.1,10,0,0,1
2017-01-02 11:00:00,307.106,3.9,0.8,4.1,11,0,0,1
2017-01-02 12:00:00,298.498,4.5,0.9,4.1,12,0,0,1
2017-01-02 13:00:00,293.76,5.2,0.8,3.1,13,0,0,1
2017-01-02 14:00:00,295.711,5.4,0.8,2.6,14,0,0,1
2017-01-02 15:00:00,298.3520000000001,5.2,0.8,2.6,15,0,0,1
2017-01-02 16:00:00,298.308,4.3,0.6,2.1,16,0,0,1
2017-01-02 17:00:00,295.064,3.3,0.6,2.1,17,0,0,1
2017-01-02 18:00:00,292.262,2.3,0.2,2.6,18,0,0,1
2017-01-02 19:00:00,288.34,1.7,-0.1,2.6,19,0,0,1
2017-01-02 20:00:00,289.987,1.3,-0.4,2.1,20,0,0,1
2017-01-02 21:00:00,282.283,0.2,-1.2,1.5,21,0,0,1
2017-01-02 22:00:00,279.752,0.2,-0.9,1.5,22,0,0,1
2017-01-02 23:00:00,276.815,-1.0,-2.1,2.1,23,0,0,1
2017-01-03 00:00:00,273.469,-1.8,-2.6,1.5,0,1,0,1
2017-01-03 01:00:00,272.928,-1.4,-2.2,1.5,1,1,0,1
2017-01-03 02:00:00,267.366,-1.5,-2.0,2.1,2,1,0,1
2017-01-03 03:00:00,264.407,-2.1,-2.7,2.1,3,1,0,1
2017-01-03 04:00:00,263.539,-2.1,-2.5,2.1,4,1,0,1
2017-01-03 05:00:00,263.818,-1.9,-2.4,3.1,5,1,0,1
2017-01-03 06:00:00,264.236,-1.3,-2.0,2.6,6,1,0,1
2017-01-03 07:00:00,265.904,-0.9,-1.7,3.1,7,1,0,1
2017-01-03 08:00:00,284.14,-1.7,-2.9,2.6,8,1,0,1
2017-01-03 09:00:00,308.3540000000001,-0.9,-2.0,1.5,9,1,0,1
2017-01-03 10:00:00,373.593,1.1,-0.6,4.6,10,1,0,1
2017-01-03 11:00:00,375.415,2.1,-0.1,5.7,11,1,0,1
2017-01-03 12:00:00,355.33,3.7,0.8,5.7,12,1,0,1
2017-01-03 13:00:00,353.778,5.2,1.7,5.1,13,1,0,1
2017-01-03 14:00:00,352.64,5.7,1.1,5.1,14,1,0,1
2017-01-03 15:00:00,353.92,5.2,1.1,4.6,15,1,0,1
2017-01-03 16:00:00,360.215,4.5,1.6,4.6,16,1,0,1
2017-01-03 17:00:00,353.584,4.3,1.6,4.6,17,1,0,1
2017-01-03 18:00:00,326.555,4.2,1.6,4.6,18,1,0,1
2017-01-03 19:00:00,307.078,3.8,1.4,5.1,19,1,0,1
2017-01-03 20:00:00,298.061,3.1,1.3,4.6,20,1,0,1
2017-01-03 21:00:00,291.546,3.9,1.4,4.6,21,1,0,1
2017-01-03 22:00:00,284.324,3.8,1.3,3.6,22,1,0,1
2017-01-03 23:00:00,277.345,3.5,1.1,4.1,23,1,0,1
2017-01-04 00:00:00,279.363,2.8,0.9,5.7,0,2,0,1
2017-01-04 01:00:00,272.236,2.8,1.0,6.2,1,2,0,1
2017-01-04 02:00:00,269.66700000000003,3.6,1.4,4.6,2,2,0,1
2017-01-04 03:00:00,265.95,4.5,1.9,5.1,3,2,0,1
2017-01-04 04:00:00,264.813,4.9,2.0,5.1,4,2,0,1
2017-01-04 05:00:00,262.597,5.0,2.1,4.1,5,2,0,1
2017-01-04 06:00:00,262.293,5.2,2.2,3.6,6,2,0,1
2017-01-04 07:00:00,268.332,4.8,2.3,4.1,7,2,0,1
2017-01-04 08:00:00,278.127,5.0,2.7,4.6,8,2,0,1
2017-01-04 09:00:00,308.557,5.5,3.4,4.6,9,2,0,1
2017-01-04 10:00:00,343.63699999999994,6.2,3.7,4.6,10,2,0,1
2017-01-04 11:00:00,352.719,7.4,4.6,4.1,11,2,0,1
2017-01-04 12:00:00,356.922,8.3,5.1,4.1,12,2,0,1
2017-01-04 13:00:00,363.503,6.4,2.5,3.6,13,2,0,1
2017-01-04 14:00:00,354.75199999999984,7.2,1.6,4.1,14,2,0,1
2017-01-04 15:00:00,354.827,7.0,0.4,3.6,15,2,0,1
2017-01-04 16:00:00,350.927,6.7,-0.4,2.6,16,2,0,1
2017-01-04 17:00:00,351.971,5.5,-1.4,2.1,17,2,0,1
2017-01-04 18:00:00,327.207,4.5,-1.7,2.6,18,2,0,1
2017-01-04 19:00:00,312.763,3.0,-1.8,2.6,19,2,0,1
2017-01-04 20:00:00,307.122,2.2,-2.1,1.5,20,2,0,1
2017-01-04 21:00:00,295.048,1.7,-2.3,2.1,21,2,0,1
2017-01-04 22:00:00,290.579,1.3,-2.3,2.1,22,2,0,1
2017-01-04 23:00:00,286.753,1.0,-2.3,2.1,23,2,0,1
2017-01-05 00:00:00,285.5805,1.5,-2.4,2.6,0,3,0,1
2017-01-05 01:00:00,283.5205,0.3,-2.8,1.5,1,3,0,1
2017-01-05 02:00:00,279.015,0.1,-2.7,1.5,2,3,0,1
2017-01-05 03:00:00,276.782,-0.2,-2.7,1.0,3,3,0,1
2017-01-05 04:00:00,277.565,-0.2,-2.8,1.0,4,3,0,1
2017-01-05 05:00:00,273.175,-1.2,-3.2,1.0,5,3,0,1
2017-01-05 06:00:00,271.485,-2.0,-3.6,1.0,6,3,0,1
2017-01-05 07:00:00,276.938,-0.8,-2.6,1.5,7,3,0,1
2017-01-05 08:00:00,293.5370000000001,-1.1,-2.7,0.5,8,3,0,1
2017-01-05 09:00:00,317.728,-0.7,-2.5,1.0,9,3,0,1
2017-01-05 10:00:00,339.663,0.9,-1.7,1.5,10,3,0,1
2017-01-05 11:00:00,350.305,2.0,-1.5,1.5,11,3,0,1
2017-01-05 12:00:00,351.73800000000006,3.4,-0.7,0.5,12,3,0,1
2017-01-05 13:00:00,359.172,4.7,-0.3,1.5,13,3,0,1
2017-01-05 14:00:00,354.565,5.4,-0.2,0.5,14,3,0,1
2017-01-05 15:00:00,351.481,5.4,0.3,2.1,15,3,0,1
2017-01-05 16:00:00,353.88199999999995,3.8,-0.5,1.5,16,3,0,1
2017-01-05 17:00:00,354.2990000000001,3.2,-0.3,1.5,17,3,0,1
2017-01-05 18:00:00,326.155,2.4,-0.1,1.0,18,3,0,1
2017-01-05 19:00:00,312.145,1.0,-0.7,0.0,19,3,0,1
2017-01-05 20:00:00,305.485,0.4,-0.4,0.5,20,3,0,1
2017-01-05 21:00:00,294.161,0.8,-0.6,1.0,21,3,0,1
2017-01-05 22:00:00,287.195,0.4,-0.9,1.0,22,3,0,1
2017-01-05 23:00:00,285.986,-0.9,-1.7,0.5,23,3,0,1
2017-01-06 00:00:00,277.5175,-1.3,-1.8,1.5,0,4,0,1
2017-01-06 01:00:00,275.8065,-2.1,-2.7,1.5,1,4,0,1
2017-01-06 02:00:00,278.303,-1.9,-2.1,0.5,2,4,0,1
2017-01-06 03:00:00,272.819,-2.2,-2.5,0.5,3,4,0,1
2017-01-06 04:00:00,271.04200000000003,-2.7,-3.2,0.5,4,4,0,1
2017-01-06 05:00:00,268.99,-1.9,-2.1,0.5,5,4,0,1
2017-01-06 06:00:00,273.954,-1.0,-1.2,0.5,6,4,0,1
2017-01-06 07:00:00,280.075,-0.3,-0.6,0.5,7,4,0,1
2017-01-06 08:00:00,291.115,0.2,-0.4,0.5,8,4,0,1
2017-01-06 09:00:00,312.2340000000001,1.6,0.7,1.5,9,4,0,1
2017-01-06 10:00:00,347.56699999999995,2.3,1.0,1.5,10,4,0,1
2017-01-06 11:00:00,357.658,3.6,1.6,2.1,11,4,0,1
2017-01-06 12:00:00,376.319,5.4,2.4,3.1,12,4,0,1
2017-01-06 13:00:00,389.581,6.4,2.2,3.6,13,4,0,1
2017-01-06 14:00:00,354.516,6.7,1.2,4.6,14,4,0,1
2017-01-06 15:00:00,356.397,6.2,1.9,3.6,15,4,0,1
2017-01-06 16:00:00,358.07199999999995,5.6,2.9,3.1,16,4,0,1
2017-01-06 17:00:00,356.521,4.8,3.3,3.1,17,4,0,1
2017-01-06 18:00:00,323.125,4.7,3.9,3.6,18,4,0,1
2017-01-06 19:00:00,306.528,4.8,4.2,4.1,19,4,0,1
2017-01-06 20:00:00,297.396,4.9,4.2,4.1,20,4,0,1
2017-01-06 21:00:00,289.895,5.0,4.7,3.6,21,4,0,1
2017-01-06 22:00:00,283.841,5.4,5.1,4.1,22,4,0,1
2017-01-06 23:00:00,282.823,5.9,5.6,4.1,23,4,0,1
2017-01-07 00:00:00,277.207,6.2,5.9,5.1,0,5,1,1
2017-01-07 01:00:00,276.589,6.3,6.1,4.1,1,5,1,1
2017-01-07 02:00:00,273.03700000000003,6.6,6.5,3.1,2,5,1,1
2017-01-07 03:00:00,268.648,6.7,6.7,2.6,3,5,1,1
2017-01-07 04:00:00,265.208,6.9,6.8,2.1,4,5,1,1
2017-01-07 05:00:00,266.905,7.0,7.0,1.5,5,5,1,1
2017-01-07 06:00:00,264.616,7.4,7.4,2.1,6,5,1,1
2017-01-07 07:00:00,270.31,7.7,7.7,2.6,7,5,1,1
2017-01-07 08:00:00,284.152,7.9,7.8,2.6,8,5,1,1
2017-01-07 09:00:00,293.006,8.2,8.1,1.5,9,5,1,1
2017-01-07 10:00:00,296.249,9.0,8.8,2.6,10,5,1,1
2017-01-07 11:00:00,298.2340000000001,9.6,9.2,3.1,11,5,1,1
2017-01-07 12:00:00,298.738,10.4,9.6,3.1,12,5,1,1
2017-01-07 13:00:00,298.4190000000001,10.7,9.7,2.1,13,5,1,1
2017-01-07 14:00:00,294.654,10.8,9.6,2.1,14,5,1,1
2017-01-07 15:00:00,297.951,10.7,9.2,1.5,15,5,1,1
2017-01-07 16:00:00,295.374,10.4,9.1,2.1,16,5,1,1
2017-01-07 17:00:00,300.616,10.1,9.0,1.0,17,5,1,1
2017-01-07 18:00:00,291.273,9.9,9.0,1.5,18,5,1,1
2017-01-07 19:00:00,293.065,10.1,8.9,1.0,19,5,1,1
2017-01-07 20:00:00,287.223,9.5,8.4,2.1,20,5,1,1
2017-01-07 21:00:00,284.051,9.2,8.5,2.1,21,5,1,1
2017-01-07 22:00:00,278.877,9.2,8.9,2.1,22,5,1,1
2017-01-07 23:00:00,278.956,9.2,8.8,2.1,23,5,1,1
2017-01-08 00:00:00,272.133,9.0,8.5,2.1,0,6,1,1
2017-01-08 01:00:00,258.106,8.8,8.1,2.6,1,6,1,1
2017-01-08 02:00:00,248.925,8.5,7.9,1.5,2,6,1,1
2017-01-08 03:00:00,245.061,8.1,7.6,1.5,3,6,1,1
2017-01-08 04:00:00,241.482,7.8,7.2,0.5,4,6,1,1
2017-01-08 05:00:00,244.151,7.8,7.6,0.5,5,6,1,1
2017-01-08 06:00:00,242.312,7.7,7.4,0.5,6,6,1,1
2017-01-08 07:00:00,249.292,8.2,7.9,1.0,7,6,1,1
2017-01-08 08:00:00,258.062,8.5,8.1,0.5,8,6,1,1
2017-01-08 09:00:00,285.318,8.6,8.3,0.5,9,6,1,1
2017-01-08 10:00:00,287.711,9.0,8.7,1.5,10,6,1,1
2017-01-08 11:00:00,292.981,9.1,8.9,1.0,11,6,1,1
2017-01-08 12:00:00,291.326,9.4,8.5,2.1,12,6,1,1
2017-01-08 13:00:00,292.025,9.4,8.4,2.1,13,6,1,1
2017-01-08 14:00:00,288.491,9.4,8.8,1.0,14,6,1,1
2017-01-08 15:00:00,289.121,9.3,8.7,0.5,15,6,1,1
2017-01-08 16:00:00,292.3640000000001,9.2,8.8,1.0,16,6,1,1
2017-01-08 17:00:00,293.471,9.1,8.8,1.0,17,6,1,1
2017-01-08 18:00:00,289.393,9.2,9.0,1.5,18,6,1,1
2017-01-08 19:00:00,289.434,9.2,9.0,1.5,19,6,1,1
2017-01-08 20:00:00,286.589,9.2,9.1,2.1,20,6,1,1
2017-01-08 21:00:00,281.345,9.0,8.9,2.1,21,6,1,1
2017-01-08 22:00:00,277.196,8.5,8.4,1.5,22,6,1,1
2017-01-08 23:00:00,275.578,8.6,8.5,2.6,23,6,1,1
2017-01-09 00:00:00,273.65,8.4,8.3,3.1,0,0,0,1
2017-01-09 01:00:00,267.3,8.2,8.2,2.1,1,0,0,1
2017-01-09 02:00:00,265.716,8.0,7.9,2.6,2,0,0,1
2017-01-09 03:00:00,259.641,7.6,7.4,2.1,3,0,0,1
2017-01-09 04:00:00,260.129,7.5,7.3,2.6,4,0,0,1
2017-01-09 05:00:00,260.132,7.8,7.5,3.6,5,0,0,1
2017-01-09 06:00:00,258.641,7.7,7.5,2.6,6,0,0,1
2017-01-09 07:00:00,268.72700000000003,8.2,7.5,4.6,7,0,0,1
2017-01-09 08:00:00,278.937,8.4,7.8,4.6,8,0,0,1
2017-01-09 09:00:00,303.217,8.7,7.8,4.6,9,0,0,1
2017-01-09 10:00:00,338.6380000000001,9.3,7.5,6.7,10,0,0,1
2017-01-09 11:00:00,348.31699999999995,9.6,7.1,6.7,11,0,0,1
2017-01-09 12:00:00,400.36800000000005,9.3,7.0,6.7,12,0,0,1
2017-01-09 13:00:00,355.055,9.0,7.6,5.7,13,0,0,1
2017-01-09 14:00:00,350.18,9.2,7.9,6.2,14,0,0,1
2017-01-09 15:00:00,350.713,9.4,8.3,6.7,15,0,0,1
2017-01-09 16:00:00,405.287,9.7,8.3,8.2,16,0,0,1
2017-01-09 17:00:00,358.6330000000001,9.7,8.8,7.2,17,0,0,1
2017-01-09 18:00:00,324.752,7.7,5.6,6.7,18,0,0,1
2017-01-09 19:00:00,315.101,6.9,4.2,3.6,19,0,0,1
2017-01-09 20:00:00,308.671,5.6,3.4,3.6,20,0,0,1
2017-01-09 21:00:00,297.171,5.0,3.0,5.1,21,0,0,1
2017-01-09 22:00:00,288.494,4.7,3.0,5.1,22,0,0,1
2017-01-09 23:00:00,278.37,4.2,2.8,5.7,23,0,0,1
2017-01-10 00:00:00,277.7245,3.8,2.8,5.1,0,1,0,1
2017-01-10 01:00:00,272.4835,3.2,2.5,4.6,1,1,0,1
2017-01-10 02:00:00,272.076,2.6,1.8,3.6,2,1,0,1
2017-01-10 03:00:00,268.619,3.7,2.9,3.6,3,1,0,1
2017-01-10 04:00:00,263.421,3.8,2.8,4.1,4,1,0,1
