timestamp,Modesto_kWh,Justin_kWh,Ileana_kWh,Estela_kWh,airTemperature,dewTemperature,windSpeed,seaLvlPressure,hour,day_of_week,is_weekend,month,week_of_year
2017-02-18 20:00:00,303.17,649.24,29.0,331.0,7.6,4.5,4.1,1024.0,20,5,1,2,7
2017-02-18 21:00:00,298.844,620.766,30.0,325.0,6.7,4.5,3.1,1023.9,21,5,1,2,7
2017-02-18 22:00:00,297.301,589.935,30.0,319.0,5.3,3.7,2.6,1024.1,22,5,1,2,7
2017-02-18 23:00:00,293.726,565.31,30.0,315.0,5.4,3.9,2.1,1024.6,23,5,1,2,7
2017-02-19 00:00:00,278.1635,567.225,29.0,304.0,4.8,3.9,3.1,1024.1,0,6,1,2,7
2017-02-19 01:00:00,270.9715,525.2715,29.0,314.0,3.6,2.9,2.1,1023.8,1,6,1,2,7
2017-02-19 02:00:00,285.835,506.297,30.0,314.0,4.1,3.5,2.6,1022.8,2,6,1,2,7
2017-02-19 03:00:00,326.42,531.631,29.0,311.0,3.2,2.4,1.5,1023.0,3,6,1,2,7
2017-02-19 04:00:00,261.093,473.115,31.0,311.0,4.7,4.5,2.6,1022.7,4,6,1,2,7
2017-02-19 05:00:00,272.891,485.282,30.0,316.0,5.1,4.9,2.6,1022.1,5,6,1,2,7
2017-02-19 06:00:00,361.459,562.216,30.0,308.0,5.6,5.2,1.0,1022.3,6,6,1,2,7
2017-02-19 07:00:00,280.36400000000003,542.345,30.0,307.0,6.1,5.3,1.5,1022.7,7,6,1,2,7
2017-02-19 08:00:00,317.632,662.954,31.0,319.0,6.9,6.0,3.1,1022.9,8,6,1,2,7
2017-02-19 09:00:00,295.583,648.0419999999998,32.0,337.0,7.9,6.3,4.1,1022.9,9,6,1,2,7
2017-02-19 10:00:00,298.581,668.76,31.0,336.0,8.9,6.3,4.6,1023.6,10,6,1,2,7
2017-02-19 11:00:00,301.0370000000001,698.153,33.0,364.0,9.8,6.6,5.1,1023.7,11,6,1,2,7
2017-02-19 12:00:00,303.713,720.645,33.0,377.0,10.5,6.4,5.7,1023.2,12,6,1,2,7
2017-02-19 13:00:00,302.753,692.721,31.0,362.0,11.1,5.6,4.6,1022.6,13,6,1,2,7
2017-02-19 14:00:00,299.2,678.6510000000002,32.0,362.0,12.6,7.3,4.1,1022.2,14,6,1,2,7
2017-02-19 15:00:00,300.403,708.8889999999999,31.0,369.0,11.6,6.5,4.1,1021.9,15,6,1,2,7
2017-02-19 16:00:00,305.495,700.278,32.0,371.0,11.3,7.2,4.6,1021.8,16,6,1,2,7
2017-02-19 17:00:00,307.746,666.1160000000001,32.0,343.0,11.0,7.5,4.6,1021.5,17,6,1,2,7
2017-02-19 18:00:00,300.941,648.403,29.0,331.0,10.8,7.7,4.1,1021.8,18,6,1,2,7
2017-02-19 19:00:00,301.829,622.32,29.0,324.0,10.7,7.7,4.1,1021.8,19,6,1,2,7
2017-02-19 20:00:00,299.221,608.5269999999998,29.0,326.0,10.3,8.3,3.1,1021.8,20,6,1,2,7
2017-02-19 21:00:00,297.1740000000001,600.469,30.0,314.0,10.1,8.5,4.1,1021.9,21,6,1,2,7
2017-02-19 22:00:00,292.1,596.391,31.0,311.0,9.9,9.0,4.1,1021.8,22,6,1,2,7
2017-02-19 23:00:00,290.5490000000001,605.885,28.0,303.0,10.1,8.8,4.1,1021.5,23,6,1,2,7
2017-02-20 00:00:00,291.694,586.633,28.5,305.5,10.1,8.8,4.6,1021.7,0,0,0,2,8
2017-02-20 01:00:00,285.163,591.1245,29.5,298.5,9.9,9.2,5.1,1021.1,1,0,0,2,8
2017-02-20 02:00:00,280.256,593.911,30.0,314.0,9.9,9.1,4.1,1020.4,2,0,0,2,8
2017-02-20 03:00:00,277.692,568.717,28.0,314.0,9.8,8.9,4.6,1019.8,3,0,0,2,8
2017-02-20 04:00:00,274.67400000000004,558.617,27.0,315.0,9.6,8.7,4.1,1019.5,4,0,0,2,8
2017-02-20 05:00:00,275.951,559.258,28.0,311.0,9.9,9.1,4.1,1019.2,5,0,0,2,8
2017-02-20 06:00:00,277.42400000000004,574.789,27.0,293.0,10.0,9.5,3.6,1019.0,6,0,0,2,8
2017-02-20 07:00:00,281.3,659.3439999999998,31.0,311.0,10.5,9.8,2.6,1019.0,7,0,0,2,8
2017-02-20 08:00:00,310.742,738.31,42.0,369.0,11.2,10.3,4.6,1019.1,8,0,0,2,8
2017-02-20 09:00:00,336.918,793.086,56.0,475.0,11.8,10.5,4.6,1019.6,9,0,0,2,8
2017-02-20 10:00:00,353.504,874.66,66.0,547.0,12.1,10.2,4.6,1019.3,10,0,0,2,8
2017-02-20 11:00:00,364.17,896.7739999999999,64.0,542.0,14.3,11.0,4.6,1018.8,11,0,0,2,8
2017-02-20 12:00:00,358.14300000000014,917.278,66.0,550.0,14.4,10.5,5.7,1018.5,12,0,0,2,8
2017-02-20 13:00:00,362.934,951.686,65.0,552.0,16.5,11.0,6.2,1018.2,13,0,0,2,8
2017-02-20 14:00:00,364.249,938.327,69.0,535.0,17.3,11.1,7.2,1017.6,14,0,0,2,8
2017-02-20 15:00:00,369.175,949.66,72.0,533.0,16.0,10.7,7.2,1017.7,15,0,0,2,8
2017-02-20 16:00:00,373.263,951.265,69.0,536.0,14.5,10.6,6.7,1017.7,16,0,0,2,8
2017-02-20 17:00:00,370.365,900.572,64.0,515.0,13.6,10.3,8.2,1017.7,17,0,0,2,8
2017-02-20 18:00:00,357.915,838.0930000000003,59.0,487.0,13.3,10.4,6.7,1018.0,18,0,0,2,8
2017-02-20 19:00:00,325.11,732.253,52.0,440.0,13.1,10.4,6.2,1017.9,19,0,0,2,8
2017-02-20 20:00:00,315.879,696.807,43.0,385.0,12.4,10.0,5.7,1018.4,20,0,0,2,8
2017-02-20 21:00:00,307.493,653.78,36.0,347.0,12.1,10.0,4.6,1018.6,21,0,0,2,8
2017-02-20 22:00:00,303.9,653.175,28.0,327.0,11.6,9.5,5.7,1018.5,22,0,0,2,8
2017-02-20 23:00:00,303.526,601.67,26.0,321.0,11.5,9.3,7.7,1018.1,23,0,0,2,8
2017-02-21 00:00:00,291.7935,564.8082,28.5,308.0,10.6,8.9,5.1,1018.3,0,1,0,2,8
2017-02-21 01:00:00,292.9325,569.115,26.5,305.0,10.4,8.7,6.2,1018.1,1,1,0,2,8
2017-02-21 02:00:00,289.286,563.847,27.0,306.0,10.4,8.9,6.2,1018.2,2,1,0,2,8
2017-02-21 03:00:00,283.644,556.069,25.0,304.0,10.7,9.1,4.6,1018.1,3,1,0,2,8
2017-02-21 04:00:00,283.138,553.344,26.0,314.0,10.1,9.7,4.6,1017.9,4,1,0,2,8
2017-02-21 05:00:00,283.812,547.6469999999998,27.0,314.0,9.9,9.7,4.1,1017.4,5,1,0,2,8
2017-02-21 06:00:00,281.82,582.058,26.0,300.0,9.8,9.6,4.6,1017.4,6,1,0,2,8
2017-02-21 07:00:00,284.783,641.423,27.0,316.0,10.0,9.7,4.6,1017.4,7,1,0,2,8
2017-02-21 08:00:00,314.0440000000001,754.1489999999999,39.0,376.0,10.3,9.7,5.1,1017.6,8,1,0,2,8
2017-02-21 09:00:00,341.024,811.163,58.0,475.0,10.9,9.9,4.1,1017.9,9,1,0,2,8
2017-02-21 10:00:00,358.717,890.335,69.0,538.0,11.5,10.1,4.6,1017.8,10,1,0,2,8
2017-02-21 11:00:00,366.934,891.07,70.0,551.0,12.1,10.1,5.7,1017.7,11,1,0,2,8
2017-02-21 12:00:00,369.307,893.921,71.0,561.0,12.4,10.2,6.7,1017.4,12,1,0,2,8
2017-02-21 13:00:00,371.415,917.241,72.0,558.0,13.1,10.3,6.2,1016.7,13,1,0,2,8
2017-02-21 14:00:00,374.918,908.408,71.0,548.0,13.5,10.4,6.2,1015.9,14,1,0,2,8
2017-02-21 15:00:00,373.42800000000005,909.442,71.0,555.0,13.0,10.0,7.7,1015.2,15,1,0,2,8
2017-02-21 16:00:00,374.264,914.69,67.0,552.0,12.9,10.0,7.7,1014.7,16,1,0,2,8
2017-02-21 17:00:00,369.86300000000006,896.668,67.0,533.0,12.6,10.0,7.2,1014.4,17,1,0,2,8
2017-02-21 18:00:00,356.656,832.832,60.0,492.0,12.4,9.5,6.7,1014.2,18,1,0,2,8
2017-02-21 19:00:00,329.598,734.8810000000003,49.0,461.0,12.1,9.3,9.3,1013.7,19,1,0,2,8
2017-02-21 20:00:00,320.893,704.716,45.0,402.0,11.9,9.0,5.7,1013.6,20,1,0,2,8
2017-02-21 21:00:00,308.867,636.8340000000002,38.0,367.0,11.8,8.6,6.7,1012.8,21,1,0,2,8
2017-02-21 22:00:00,300.2390000000001,620.169,33.0,334.0,11.8,8.6,9.3,1012.4,22,1,0,2,8
2017-02-21 23:00:00,290.556,582.732,29.0,318.0,11.5,8.3,8.2,1011.9,23,1,0,2,8
2017-02-22 00:00:00,289.571,566.013,28.0,307.5,11.5,8.5,8.2,1011.5,0,2,0,2,8
2017-02-22 01:00:00,290.0370000000001,562.0185,29.0,300.5,11.5,8.6,9.8,1010.8,1,2,0,2,8
2017-02-22 02:00:00,286.83,557.0880000000002,27.0,302.0,11.7,8.4,9.3,1010.4,2,2,0,2,8
2017-02-22 03:00:00,286.291,559.441,26.0,297.0,11.8,8.0,11.3,1009.6,3,2,0,2,8
2017-02-22 04:00:00,285.591,555.413,27.0,305.0,11.5,8.4,9.3,1009.6,4,2,0,2,8
2017-02-22 05:00:00,282.223,548.999,30.0,310.0,11.2,8.7,8.8,1009.5,5,2,0,2,8
2017-02-22 06:00:00,283.028,563.722,28.0,314.0,11.1,8.9,8.8,1009.2,6,2,0,2,8
2017-02-22 07:00:00,285.582,608.0409999999998,29.0,331.0,11.2,9.0,8.2,1009.1,7,2,0,2,8
2017-02-22 08:00:00,310.757,745.3910000000003,41.0,379.0,10.7,9.6,7.7,1009.1,8,2,0,2,8
2017-02-22 09:00:00,185.817,825.198,,464.0,11.3,9.6,8.2,1008.9,9,2,0,2,8
2017-02-22 10:00:00,,886.404,60.0,523.0,12.2,9.6,10.3,1008.9,10,2,0,2,8
2017-02-22 11:00:00,281.293,887.0880000000003,,550.0,13.4,9.5,10.3,1008.7,11,2,0,2,8
2017-02-22 12:00:00,358.897,909.107,60.0,558.0,13.1,9.6,8.8,1008.7,12,2,0,2,8
2017-02-22 13:00:00,366.181,924.249,63.0,574.0,12.8,9.5,8.8,1008.6,13,2,0,2,8
2017-02-22 14:00:00,365.041,884.5,65.0,556.0,12.9,9.9,8.8,1008.0,14,2,0,2,8
2017-02-22 15:00:00,366.556,905.16,63.0,554.0,13.2,10.0,9.3,1007.6,15,2,0,2,8
2017-02-22 16:00:00,364.859,908.335,63.0,544.0,13.2,9.7,10.3,1007.2,16,2,0,2,8
2017-02-22 17:00:00,364.661,888.025,61.0,540.0,12.8,9.2,10.3,1007.0,17,2,0,2,8
2017-02-22 18:00:00,351.911,806.6030000000003,55.0,491.0,12.5,9.3,8.2,1007.3,18,2,0,2,8
2017-02-22 19:00:00,326.006,722.007,46.0,448.0,11.9,9.8,7.2,1007.2,19,2,0,2,8
2017-02-22 20:00:00,311.637,702.8610000000001,41.0,404.0,11.5,10.3,5.7,1007.4,20,2,0,2,8
2017-02-22 21:00:00,303.617,655.262,32.0,352.0,11.0,10.4,5.1,1007.0,21,2,0,2,8
2017-02-22 22:00:00,296.182,612.41,27.0,331.0,11.2,10.0,5.7,1006.5,22,2,0,2,8
2017-02-22 23:00:00,292.565,591.927,26.0,322.0,10.6,10.0,6.7,1005.6,23,2,0,2,8
2017-02-23 00:00:00,288.3075,609.7483,26.0,326.5,10.6,9.6,6.7,1005.0,0,3,0,2,8
2017-02-23 01:00:00,288.3025,570.3555,26.0,311.5,10.6,9.2,8.8,1004.0,1,3,0,2,8
2017-02-23 02:00:00,285.747,564.746,25.0,308.0,10.7,9.2,7.7,1002.7,2,3,0,2,8
2017-02-23 03:00:00,279.882,553.797,22.5,228.0,10.7,9.0,7.2,1001.1,3,3,0,2,8
2017-02-23 04:00:00,279.903,553.471,23.5,384.0,10.2,9.2,7.7,999.5,4,3,0,2,8
2017-02-23 05:00:00,279.866,545.99,23.0,306.0,10.4,8.6,8.8,998.1,5,3,0,2,8
2017-02-23 06:00:00,276.92400000000004,555.23,25.0,305.0,10.0,8.9,8.8,995.6,6,3,0,2,8
2017-02-23 07:00:00,279.978,629.35,25.0,323.0,10.5,8.7,10.3,994.1,7,3,0,2,8
2017-02-23 08:00:00,308.427,752.482,31.0,369.0,10.9,7.8,10.8,992.3,8,3,0,2,8
2017-02-23 09:00:00,340.8730000000001,833.432,48.0,482.0,9.6,6.1,12.4,992.6,9,3,0,2,8
2017-02-23 10:00:00,363.946,896.498,60.0,536.0,9.9,3.9,15.4,992.2,10,3,0,2,8
2017-02-23 11:00:00,366.999,892.895,61.0,551.0,9.9,3.0,16.5,992.6,11,3,0,2,8
2017-02-23 12:00:00,364.021,905.391,62.0,562.0,10.3,2.9,16.5,992.7,12,3,0,2,8
2017-02-23 13:00:00,366.544,920.233,65.0,560.0,10.4,2.0,17.0,992.8,13,3,0,2,8
2017-02-23 14:00:00,366.241,880.78,64.0,567.0,10.7,0.8,14.9,993.0,14,3,0,2,8
2017-02-23 15:00:00,363.318,858.922,63.0,567.0,10.8,0.4,13.4,994.5,15,3,0,2,8
2017-02-23 16:00:00,358.288,832.798,63.0,572.0,10.3,1.0,13.4,996.3,16,3,0,2,8
2017-02-23 17:00:00,354.25199999999984,922.213,60.0,538.0,9.5,0.9,11.3,998.0,17,3,0,2,8
2017-02-23 18:00:00,341.959,910.057,52.0,522.0,8.5,0.9,8.8,1000.1,18,3,0,2,8
2017-02-23 19:00:00,322.041,793.525,43.0,458.0,7.5,1.8,8.2,1002.0,19,3,0,2,8
2017-02-23 20:00:00,311.493,752.7760000000003,39.0,417.0,6.8,2.4,6.7,1003.7,20,3,0,2,8
2017-02-23 21:00:00,299.256,711.565,34.0,370.0,6.8,1.9,7.2,1005.1,21,3,0,2,8
2017-02-23 22:00:00,294.504,692.705,30.0,358.0,6.3,1.9,6.7,1006.4,22,3,0,2,8
2017-02-23 23:00:00,292.051,667.804,26.0,349.0,5.5,2.2,5.1,1007.5,23,3,0,2,8
2017-02-24 00:00:00,284.5675,668.1025,25.0,338.0,5.6,2.3,4.1,1008.8,0,4,0,2,8
2017-02-24 01:00:00,288.1295,649.5465,26.0,331.0,5.0,2.0,4.6,1009.4,1,4,0,2,8
2017-02-24 02:00:00,283.941,649.552,25.0,330.0,5.3,1.1,5.1,1010.6,2,4,0,2,8
2017-02-24 03:00:00,280.666,637.589,25.0,320.0,4.6,0.7,4.1,1011.3,3,4,0,2,8
2017-02-24 04:00:00,279.756,631.182,26.0,325.0,3.3,0.4,3.6,1012.0,4,4,0,2,8
2017-02-24 05:00:00,278.038,632.11,25.0,324.0,3.2,0.5,3.6,1012.9,5,4,0,2,8
2017-02-24 06:00:00,276.817,626.036,25.0,323.0,3.5,0.2,3.6,1013.7,6,4,0,2,8
2017-02-24 07:00:00,279.503,701.493,26.0,343.0,2.8,0.0,3.1,1014.5,7,4,0,2,8
2017-02-24 08:00:00,306.556,843.748,34.0,387.0,3.5,0.2,4.1,1015.4,8,4,0,2,8
2017-02-24 09:00:00,332.237,917.528,45.0,517.0,4.8,0.2,4.1,1016.1,9,4,0,2,8
2017-02-24 10:00:00,352.48,961.523,59.0,543.0,6.5,0.1,5.1,1016.8,10,4,0,2,8
2017-02-24 11:00:00,358.663,1007.816,56.0,564.0,7.4,-0.2,6.7,1017.4,11,4,0,2,8
2017-02-24 12:00:00,357.68300000000005,1050.845,58.0,563.0,8.8,0.2,4.6,1017.8,12,4,0,2,8
2017-02-24 13:00:00,361.551,1038.44,58.0,562.0,8.2,-0.9,5.1,1018.0,13,4,0,2,8
2017-02-24 14:00:00,358.017,1014.78,59.0,553.0,8.6,-1.3,4.1,1018.0,14,4,0,2,8
2017-02-24 15:00:00,352.652,1042.42,57.0,571.0,8.6,-0.9,4.6,1018.4,15,4,0,2,8
2017-02-24 16:00:00,354.843,1003.914,57.0,556.0,8.9,-0.9,2.6,1018.5,16,4,0,2,8
2017-02-24 17:00:00,350.216,973.012,56.0,538.0,8.6,-1.5,2.6,1018.9,17,4,0,2,8
2017-02-24 18:00:00,342.237,928.658,49.0,485.0,7.5,-1.0,2.1,1019.2,18,4,0,2,8
2017-02-24 19:00:00,321.518,818.243,42.0,445.0,7.1,-0.7,3.1,1019.6,19,4,0,2,8
2017-02-24 20:00:00,308.346,767.676,39.0,408.0,6.5,-0.9,3.1,1019.7,20,4,0,2,8
2017-02-24 21:00:00,298.827,700.1039999999997,28.0,378.0,5.7,-0.8,3.6,1019.7,21,4,0,2,8
2017-02-24 22:00:00,289.435,659.5110000000002,25.0,364.0,5.2,-0.3,3.6,1019.4,22,4,0,2,8
2017-02-24 23:00:00,284.012,683.655,23.0,358.0,5.1,-0.4,3.6,1019.2,23,4,0,2,8
2017-02-25 00:00:00,278.7825,683.5285,23.0,328.0,5.3,-0.2,3.6,1019.1,0,5,1,2,8
2017-02-25 01:00:00,280.3455,677.3715,22.0,337.0,5.1,0.8,3.6,1018.4,1,5,1,2,8
2017-02-25 02:00:00,278.428,684.1610000000003,23.0,336.0,5.7,2.5,4.1,1017.7,2,5,1,2,8
2017-02-25 03:00:00,276.842,635.332,23.0,329.0,6.0,3.8,3.1,1017.1,3,5,1,2,8
2017-02-25 04:00:00,275.25,618.28,23.0,324.0,6.7,5.1,3.6,1016.7,4,5,1,2,8
2017-02-25 05:00:00,274.493,613.575,22.0,320.0,7.3,5.7,5.1,1016.0,5,5,1,2,8
2017-02-25 06:00:00,274.175,621.376,23.0,324.0,7.8,5.7,5.7,1015.4,6,5,1,2,8
2017-02-25 07:00:00,275.972,675.535,22.0,319.0,7.5,6.4,6.2,1015.0,7,5,1,2,8
2017-02-25 08:00:00,288.596,774.2639999999999,24.0,331.0,8.0,6.5,5.1,1014.5,8,5,1,2,8
2017-02-25 09:00:00,296.033,826.695,24.0,360.0,8.2,6.4,6.7,1014.1,9,5,1,2,8
2017-02-25 10:00:00,300.675,844.684,24.0,382.0,9.2,6.3,6.7,1014.1,10,5,1,2,8
2017-02-25 11:00:00,302.12,874.8430000000003,25.0,361.0,9.6,5.9,7.7,1013.9,11,5,1,2,8
2017-02-25 12:00:00,302.2270000000001,884.211,24.0,372.0,9.9,6.0,6.7,1013.4,12,5,1,2,8
2017-02-25 13:00:00,304.947,867.845,25.0,379.0,9.9,6.6,6.7,1013.0,13,5,1,2,8
2017-02-25 14:00:00,302.706,869.738,27.0,391.0,10.4,6.1,7.7,1012.1,14,5,1,2,8
2017-02-25 15:00:00,302.1670000000001,883.0419999999997,27.0,372.0,10.5,6.4,9.3,1011.7,15,5,1,2,8
2017-02-25 16:00:00,303.133,880.433,27.0,384.0,9.6,6.9,7.2,1011.5,16,5,1,2,8
2017-02-25 17:00:00,305.1620000000001,848.6510000000003,26.0,345.0,9.1,7.7,6.7,1011.5,17,5,1,2,8
2017-02-25 18:00:00,301.3640000000001,819.096,25.0,328.0,9.1,7.4,6.2,1011.5,18,5,1,2,8
2017-02-25 19:00:00,299.103,749.166,26.0,342.0,9.3,7.0,7.7,1011.4,19,5,1,2,8
2017-02-25 20:00:00,296.821,733.8330000000003,25.0,337.0,9.1,7.2,7.2,1010.8,20,5,1,2,8
2017-02-25 21:00:00,290.694,681.801,24.0,336.0,9.1,7.7,7.2,1010.6,21,5,1,2,8
2017-02-25 22:00:00,285.541,651.915,24.0,328.0,9.5,7.6,7.7,1010.1,22,5,1,2,8
2017-02-25 23:00:00,283.009,689.191,23.0,327.0,9.5,7.4,7.7,1009.3,23,5,1,2,8
2017-02-26 00:00:00,280.597,694.9395,22.5,323.0,9.4,7.6,8.2,1009.1,0,6,1,2,8
2017-02-26 01:00:00,278.439,681.4730000000002,22.5,320.0,9.2,8.2,6.7,1008.9,1,6,1,2,8
2017-02-26 02:00:00,275.921,673.949,22.0,316.0,9.6,8.3,7.2,1008.2,2,6,1,2,8
2017-02-26 03:00:00,274.497,641.646,23.0,310.0,9.7,8.7,6.7,1007.9,3,6,1,2,8
2017-02-26 04:00:00,274.357,636.235,23.0,315.0,9.9,8.9,6.7,1007.3,4,6,1,2,8
2017-02-26 05:00:00,272.844,636.828,24.0,314.0,10.2,9.1,5.7,1007.4,5,6,1,2,8
2017-02-26 06:00:00,271.211,643.059,24.0,311.0,10.0,9.2,4.6,1007.5,6,6,1,2,8
2017-02-26 07:00:00,271.995,679.569,22.0,315.0,10.1,9.3,4.1,1007.7,7,6,1,2,8
2017-02-26 08:00:00,279.199,747.7760000000003,23.0,332.0,9.9,8.7,4.1,1008.1,8,6,1,2,8
2017-02-26 09:00:00,287.503,743.9960000000003,24.0,336.0,10.4,8.1,5.1,1007.9,9,6,1,2,8
2017-02-26 10:00:00,295.422,757.118,25.0,354.0,10.4,8.2,6.2,1007.9,10,6,1,2,8
2017-02-26 11:00:00,298.6790000000001,781.965,26.0,367.0,11.2,8.5,6.2,1007.6,11,6,1,2,8
2017-02-26 12:00:00,301.078,796.84,26.0,368.0,11.6,6.8,8.2,1007.2,12,6,1,2,8
2017-02-26 13:00:00,302.115,763.887,26.0,389.0,11.4,6.3,9.3,1006.5,13,6,1,2,8
2017-02-26 14:00:00,303.44,753.562,24.0,367.0,11.1,6.9,9.8,1005.9,14,6,1,2,8
2017-02-26 15:00:00,301.163,772.2280000000003,24.0,382.0,10.5,7.3,7.7,1005.1,15,6,1,2,8
2017-02-26 16:00:00,301.502,765.248,25.0,364.0,10.6,7.1,7.7,1004.1,16,6,1,2,8
2017-02-26 17:00:00,303.319,767.703,24.0,353.0,10.6,7.3,9.8,1003.4,17,6,1,2,8
2017-02-26 18:00:00,295.887,742.8539999999997,23.0,348.0,10.9,7.2,9.8,1003.5,18,6,1,2,8
2017-02-26 19:00:00,295.726,699.587,24.0,344.0,10.5,8.0,9.3,1003.2,19,6,1,2,8
2017-02-26 20:00:00,291.791,692.5939999999997,24.0,342.0,10.1,8.3,9.3,1002.6,20,6,1,2,8
2017-02-26 21:00:00,288.719,667.074,24.0,337.0,10.2,8.7,8.8,1002.1,21,6,1,2,8
2017-02-26 22:00:00,287.377,668.6339999999999,24.0,332.0,10.6,8.7,8.8,1001.4,22,6,1,2,8
2017-02-26 23:00:00,283.476,668.127,23.0,324.0,7.9,7.2,7.2,1001.2,23,6,1,2,8
2017-02-27 00:00:00,330.691,677.6553,25.0,320.5,8.7,7.4,6.7,1000.9,0,0,0,2,9
2017-02-27 01:00:00,280.54200000000003,710.46,22.0,315.5,8.8,7.8,5.7,999.9,1,0,0,2,9
2017-02-27 02:00:00,358.464,679.05,23.0,305.0,8.4,7.1,5.1,999.5,2,0,0,2,9
2017-02-27 03:00:00,374.772,632.715,22.0,304.0,8.1,7.3,4.1,998.3,3,0,0,2,9
2017-02-27 04:00:00,373.233,618.04,22.0,302.0,8.1,6.9,5.1,997.0,4,0,0,2,9
2017-02-27 05:00:00,374.179,626.797,22.0,302.0,7.6,6.2,4.1,995.9,5,0,0,2,9
2017-02-27 06:00:00,375.147,632.736,22.0,302.0,7.7,6.6,3.6,994.5,6,0,0,2,9
2017-02-27 07:00:00,355.879,690.676,23.0,315.0,8.1,6.9,4.1,993.9,7,0,0,2,9
2017-02-27 08:00:00,416.636,815.829,30.0,371.0,8.1,6.8,5.1,992.8,8,0,0,2,9
2017-02-27 09:00:00,454.092,858.83,45.0,480.0,8.6,7.5,4.1,991.5,9,0,0,2,9
2017-02-27 10:00:00,476.835,924.212,58.0,535.0,8.7,7.2,4.6,990.2,10,0,0,2,9
2017-02-27 11:00:00,498.855,941.255,61.0,547.0,7.7,5.6,6.7,988.4,11,0,0,2,9
2017-02-27 12:00:00,514.7869999999998,981.435,62.0,544.0,8.5,5.0,7.2,987.1,12,0,0,2,9
2017-02-27 13:00:00,528.744,978.184,63.0,546.0,7.2,5.2,5.1,986.0,13,0,0,2,9
2017-02-27 14:00:00,516.016,966.914,62.0,558.0,6.7,5.4,4.6,985.2,14,0,0,2,9
2017-02-27 15:00:00,497.32,966.751,62.0,550.0,7.5,5.1,5.7,984.3,15,0,0,2,9
2017-02-27 16:00:00,522.17,952.98,62.0,547.0,5.7,3.7,9.3,984.4,16,0,0,2,9
2017-02-27 17:00:00,513.622,927.151,61.0,530.0,5.4,2.8,6.2,984.6,17,0,0,2,9
2017-02-27 18:00:00,498.739,887.235,55.0,491.0,4.8,2.7,5.7,985.3,18,0,0,2,9
2017-02-27 19:00:00,462.711,804.6469999999997,46.0,424.0,4.9,2.0,6.2,985.3,19,0,0,2,9
2017-02-27 20:00:00,425.217,756.6410000000003,42.0,399.0,3.7,2.1,5.7,985.3,20,0,0,2,9
2017-02-27 21:00:00,398.92,709.778,36.0,348.0,3.3,1.9,4.1,985.2,21,0,0,2,9
2017-02-27 22:00:00,389.385,691.919,29.0,331.0,3.7,1.8,5.7,985.2,22,0,0,2,9
2017-02-27 23:00:00,384.822,661.2080000000002,28.0,336.0,3.0,1.3,5.1,985.2,23,0,0,2,9
2017-02-28 00:00:00,330.4465,631.9555,27.0,319.5,2.6,1.3,4.1,985.0,0,1,0,2,9
2017-02-28 01:00:00,373.6415,639.561,28.0,320.5,2.3,1.0,4.1,984.7,1,1,0,2,9
2017-02-28 02:00:00,369.103,629.795,28.0,320.0,2.2,1.3,3.1,984.6,2,1,0,2,9
2017-02-28 03:00:00,369.432,642.493,27.0,330.0,1.8,0.8,4.6,985.1,3,1,0,2,9
2017-02-28 04:00:00,366.099,605.39,26.0,332.0,2.2,0.8,5.1,985.5,4,1,0,2,9
2017-02-28 05:00:00,364.577,606.873,26.0,329.0,1.8,0.7,4.6,985.8,5,1,0,2,9
2017-02-28 06:00:00,363.759,620.864,26.0,328.0,1.5,0.6,3.1,986.3,6,1,0,2,9
2017-02-28 07:00:00,368.046,687.069,27.0,340.0,1.4,0.4,4.1,986.9,7,1,0,2,9
2017-02-28 08:00:00,392.21,798.831,33.0,409.0,1.4,0.3,3.1,987.5,8,1,0,2,9
2017-02-28 09:00:00,419.333,869.346,49.0,259.0,3.2,1.7,4.1,988.1,9,1,0,2,9
2017-02-28 10:00:00,461.194,901.188,64.0,8.0,5.0,2.0,5.7,988.4,10,1,0,2,9
2017-02-28 11:00:00,403.586,907.126,63.0,8.0,6.2,1.5,6.7,988.6,11,1,0,2,9
2017-02-28 12:00:00,359.6330000000001,983.006,63.0,7.0,7.0,0.8,7.2,989.0,12,1,0,2,9
2017-02-28 13:00:00,368.549,971.203,64.0,220.0,7.5,0.4,8.2,989.5,13,1,0,2,9
2017-02-28 14:00:00,361.675,960.917,63.0,561.0,6.9,0.0,8.2,989.6,14,1,0,2,9
2017-02-28 15:00:00,361.921,971.467,64.0,561.0,5.5,2.2,7.2,989.8,15,1,0,2,9
2017-02-28 16:00:00,365.012,1031.829,63.0,539.0,4.5,3.4,7.2,990.5,16,1,0,2,9
2017-02-28 17:00:00,357.021,978.693,61.0,531.0,5.2,3.4,5.7,990.6,17,1,0,2,9
2017-02-28 18:00:00,340.665,880.52,53.0,493.0,5.4,3.8,5.1,990.9,18,1,0,2,9
2017-02-28 19:00:00,315.2340000000001,787.582,44.0,441.0,6.3,4.5,6.2,991.5,19,1,0,2,9
2017-02-28 20:00:00,305.279,745.791,38.0,396.0,6.6,3.8,7.7,991.5,20,1,0,2,9
2017-02-28 21:00:00,299.033,633.3240000000002,35.0,349.0,6.9,3.7,8.8,991.8,21,1,0,2,9
2017-02-28 22:00:00,297.66,622.918,31.0,336.0,7.2,4.4,8.8,992.6,22,1,0,2,9
2017-02-28 23:00:00,291.94,624.876,27.0,323.0,7.4,3.5,6.7,993.9,23,1,0,2,9
